,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,"('Judge_Molten_True',)","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Microwave_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Prussian_Blue_True', 'Judge_MXene_False')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_MXene_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_MOF_True', 'Zn')","('Qualified',)",0.009184845005740528,1.0,1.3318042813455657
0,"('Pt', 'Judge_MOF_False')","('Qualified',)",0.011481056257175661,1.0,1.3318042813455657
0,"('Judge_MOF_False', 'Judge_Prussian_Blue_True')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_MOF_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Pt', 'Judge_Light_Deposition_False')","('Qualified',)",0.014925373134328358,1.0,1.3318042813455657
0,"('Judge_Prussian_Blue_True', 'Judge_Light_Deposition_False')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_Light_Deposition_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_IL_False', 'Pt')","('Qualified',)",0.014925373134328358,1.0,1.3318042813455657
0,"('Judge_IL_False', 'Judge_Prussian_Blue_True')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_IL_False', 'Judge_Molten_True')","('Qualified',)",0.011481056257175661,1.0,1.3318042813455657
0,"('Judge_Hydroxide_Oxyhydroxide_False', 'Pt')","('Qualified',)",0.014925373134328358,1.0,1.3318042813455657
0,"('Judge_Prussian_Blue_True',)","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_Hydroxide_Oxyhydroxide_False', 'Judge_Prussian_Blue_True')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Pt', 'Judge_MXene_False')","('Qualified',)",0.014925373134328358,1.0,1.3318042813455657
0,"('Judge_Microwave_False', 'Judge_Prussian_Blue_True')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_Electrochemical_Deposition_False', 'Judge_Prussian_Blue_True')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_Microwave_False', 'Pt')","('Qualified',)",0.014925373134328358,1.0,1.3318042813455657
0,"('Judge_Sol_Gel_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_SAC_True', 'Judge_Molten_True')","('Qualified',)",0.004592422502870264,1.0,1.3318042813455657
0,"('Judge_SAC_False', 'Judge_Molten_True')","('Qualified',)",0.008036739380022962,1.0,1.3318042813455657
0,"('Judge_QD_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Pyrochlore_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Prussian_Blue_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Polymetal_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Polymer_Complex_Chelate_False', 'Judge_Molten_True')","('Qualified',)",0.009184845005740528,1.0,1.3318042813455657
0,"('Judge_Plasma_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Phys_Chem_Deposition_False', 'Judge_Molten_True')","('Qualified',)",0.009184845005740528,1.0,1.3318042813455657
0,"('Judge_Perovskite_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Organic_Inorganic_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Nanoparticles_False', 'Judge_Molten_True')","('Qualified',)",0.009184845005740528,1.0,1.3318042813455657
0,"('Pt', 'Judge_Molten_False')","('Qualified',)",0.013777267508610792,1.0,1.3318042813455657
0,"('Judge_Prussian_Blue_True', 'Judge_Molten_False')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_Hydroxide_Oxyhydroxide_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Pd', 'Judge_Hydrothermal_True')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_alloy_True', 'Judge_Hydrothermal_True')","('Qualified',)",0.004592422502870264,1.0,1.3318042813455657
0,"('Judge_Hydrothermal_False', 'Pt')","('Qualified',)",0.013777267508610792,1.0,1.3318042813455657
0,"('Judge_Functionalized_True', 'Judge_Graphene_True')","('Qualified',)",0.010332950631458095,1.0,1.3318042813455657
0,"('Pt', 'Judge_Functionalized_False')","('Qualified',)",0.013777267508610792,1.0,1.3318042813455657
0,"('Judge_Prussian_Blue_True', 'Judge_Functionalized_False')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_Molten_True', 'Judge_Functionalized_False')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Film_False', 'Pt')","('Qualified',)",0.014925373134328358,1.0,1.3318042813455657
0,"('Judge_Film_False', 'Judge_Prussian_Blue_True')","('Qualified',)",0.0057405281285878304,1.0,1.3318042813455657
0,"('Judge_Film_False', 'Judge_Molten_True')","('Qualified',)",0.012629161882893225,1.0,1.3318042813455657
0,"('Judge_Etching_False', 'Pt')","('Qualified',)",0.014925373134328358,1.0,1.3318042813455657
0,"('Judge_Etching_False', 'Judge_Prussian_Blue_True')","('Qualified',)",0.004592422502870264,1.0,1.3318042813455657
0,"('Judge_Etching_False', 'Judge_Molten_True')","('Qualified',)",0.011481056257175661,1.0,1.3318042813455657
