,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,"('Judge_Spray_True',)","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True',)","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True',)","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('B', 'Co')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('B', 'Cu')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('B', 'Judge_3D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('B', 'Judge_Functionalized_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('B', 'Judge_Graphene_False')","('Qualified',)",0.0273972602739726,1.0,4.5625
0,"('B', 'Judge_Hollow_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('B', 'Judge_Nanoparticles_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('B', 'Judge_heterostructures_False')","('Qualified',)",0.0273972602739726,1.0,4.5625
0,"('B', 'Ru')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('C', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'C')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'C')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Mg', 'C')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Mn', 'C')","('Qualified',)",0.0273972602739726,1.0,4.5625
0,"('Ce', 'Judge_1D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'Judge_2D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'Judge_3D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'Judge_Electrochemical_Deposition_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'Judge_Hydrothermal_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'Judge_heterostructures_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'Mo')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'Ni')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ce', 'S')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Deposition_True', 'Co')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Film_True', 'Co')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Spray_True', 'Co')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Co')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Mg', 'Co')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Cu', 'Judge_Functionalized_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Hollow_True', 'Cu')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Graphene_True', 'Fe')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ir', 'Judge_COF_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ir', 'Judge_Etching_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ir', 'Judge_MOF_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ir', 'Judge_alloy_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Polymer_Complex_Chelate_True', 'Judge_1D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Spray_True', 'Judge_1D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_1D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_1D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Rh', 'Judge_1D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Etching_True', 'Judge_1D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_2D_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_2D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Pd', 'Judge_2D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Deposition_True', 'Judge_2D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Functionalized_True', 'Judge_2D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Hydrothermal_True', 'Judge_2D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_2D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Mn', 'Judge_2D_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_3D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Pd', 'Judge_3D_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_3D_True', 'Judge_Electrochemical_Deposition_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_3D_True', 'Judge_Graphene_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_3D_True', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_3D_True', 'Judge_Urchin_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Amorphous_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_Amorphous_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_Amorphous_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Biomass_Slag_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_Biomass_Slag_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_Biomass_Slag_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_CNT_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_CNT_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_CNT_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_COF_False', 'Judge_MOF_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_COF_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_COF_False', 'Judge_Urchin_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_COF_False', 'Judge_oxalate_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_COF_True', 'Ru')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Carbon_Cloth_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_Carbon_Cloth_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_Carbon_Cloth_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Mg', 'Judge_Carbon_Cloth_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Carbon_Cloth_True', 'S')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Co_Precipitation_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_Co_Precipitation_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_Co_Precipitation_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Conductive_Polymer_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Conductive_Polymer_False', 'Judge_Urchin_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Conductive_Polymer_False', 'Judge_oxalate_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Core_Shell_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Core_Shell_False', 'Judge_Urchin_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Core_Shell_False', 'Judge_oxalate_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Nanoparticles_True', 'Judge_Core_Shell_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Ru', 'Judge_Core_Shell_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Corrosion_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Corrosion_False', 'Judge_Urchin_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Corrosion_False', 'Judge_oxalate_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Deposition_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_Electrochemical_Deposition_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_Electrochemical_Deposition_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Deposition_True', 'Judge_Graphene_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Hydrothermal_True', 'Judge_Electrochemical_Deposition_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Mo', 'Judge_Electrochemical_Deposition_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrochemical_Deposition_True', 'Ni')","('Qualified',)",0.0273972602739726,1.0,4.5625
0,"('Judge_Electrochemical_Deposition_True', 'S')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrospin_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrospin_False', 'Judge_Urchin_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Electrospin_False', 'Judge_oxalate_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Etching_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Urchin_True', 'Judge_Etching_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_oxalate_True', 'Judge_Etching_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Pd', 'Judge_Etching_False')","('Qualified',)",0.0136986301369863,1.0,4.5625
0,"('Judge_Film_False', 'Judge_Spray_True')","('Qualified',)",0.0136986301369863,1.0,4.5625
