,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,Qualified,Ru,0.0974145891043398,0.3885819521178637,3.1405541354003463
0,Rh,Qualified,0.01569713758079409,0.7727272727272727,3.082370668006027
0,Pt,Qualified,0.030470914127423823,0.75,2.9917127071823204
0,Ir,Qualified,0.016158818097876268,0.7142857142857142,2.849250197316495
0,Pd,Qualified,0.013388734995383195,0.6590909090909091,2.6290808638874936
0,Judge_SAC_True,Qualified,0.017082179132040628,0.5211267605633803,2.0787487355069643
0,Judge_alloy_True,Qualified,0.03785780240073869,0.41836734693877553,1.668846544142519
0,Judge_Co_Precipitation_True,Qualified,0.0050784856879039705,0.34375,1.3712016574585635
0,F,Qualified,0.0046168051708217915,0.30303030303030304,1.2087728109827558
0,Judge_Nanoparticles_True,Qualified,0.10203139427516159,0.3023255813953488,1.2059617114223307
