,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,"('Judge_Graphdiyne_True',)","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'C')","('Qualified',)",0.006734006734006734,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_1D_True')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_1D_True', 'Os')","('Qualified',)",0.006734006734006734,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_2D_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_3D_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Amorphous_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Biomass_Slag_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_CNT_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_COF_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Carbon_Cloth_False', 'Judge_Graphdiyne_True')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Co_Precipitation_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Conductive_Polymer_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Core_Shell_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Pt', 'Judge_Core_Shell_True')","('Qualified',)",0.006734006734006734,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Electrochemical_Corrosion_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Electrochemical_Deposition_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Electrospin_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Etching_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Film_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Functionalized_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Graphene_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Hollow_True')","('Qualified',)",0.006734006734006734,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Hydrothermal_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Hydroxide_Oxyhydroxide_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_IL_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Light_Deposition_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_MOF_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_MXene_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Microwave_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Molten_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Nanoparticles_True')","('Qualified',)",0.006734006734006734,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Organic_Inorganic_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Perovskite_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Phys_Chem_Deposition_True')","('Qualified',)",0.006734006734006734,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Plasma_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Polymer_Complex_Chelate_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Polymetal_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Prussian_Blue_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_Pyrochlore_False')","('Qualified',)",0.010101010101010102,1.0,5.4
0,"('Judge_Graphdiyne_True', 'Judge_QD_False')","('Qualified',)",0.010101010101010102,1.0,5.4
