,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,Judge_Electrochemical_Corrosion_True,Qualified,0.004464285714285714,1.0,17.23076923076923
0,Pb,Qualified,0.004464285714285714,1.0,17.23076923076923
0,Au,Qualified,0.008928571428571428,0.6666666666666666,11.487179487179485
0,Pt,Qualified,0.044642857142857144,0.5555555555555556,9.572649572649572
0,Ir,Qualified,0.004464285714285714,0.5,8.615384615384615
0,Pd,Qualified,0.013392857142857142,0.5,8.615384615384615
0,Judge_alloy_True,Qualified,0.026785714285714284,0.4615384615384615,7.95266272189349
0,Ni,Qualified,0.017857142857142856,0.44444444444444436,7.658119658119657
0,Judge_Electrochemical_Deposition_True,Qualified,0.008928571428571428,0.39999999999999997,6.892307692307692
0,Qualified,Judge_Core_Shell_True,0.022321428571428572,0.38461538461538464,3.190883190883191
0,Qualified,Judge_Nanoparticles_True,0.049107142857142856,0.8461538461538461,2.707692307692308
0,Qualified,Co,0.013392857142857142,0.23076923076923075,1.2923076923076922
0,Qualified,Judge_Hollow_False,0.03571428571428571,0.6153846153846153,1.2418572418572416
0,Qualified,Judge_heterostructures_False,0.049107142857142856,0.8461538461538461,1.207251347378736
0,Qualified,Judge_1D_True,0.03125,0.5384615384615384,1.2061538461538461
